STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,TMIN
GHCND:USW00094846,200.6,41.995,-87.93361,20070401,61,46
GHCND:USW00094846,200.6,41.995,-87.93361,20070402,61,41
GHCND:USW00094846,200.6,41.995,-87.93361,20070403,70,35
GHCND:USW00094846,200.6,41.995,-87.93361,20070404,35,28
GHCND:USW00094846,200.6,41.995,-87.93361,20070405,40,27
GHCND:USW00094846,200.6,41.995,-87.93361,20070406,36,23
GHCND:USW00094846,200.6,41.995,-87.93361,20070407,32,22
GHCND:USW00094846,200.6,41.995,-87.93361,20070408,40,28
GHCND:USW00094846,200.6,41.995,-87.93361,20070409,43,29
GHCND:USW00094846,200.6,41.995,-87.93361,20070410,52,26
GHCND:USW00094846,200.6,41.995,-87.93361,20070411,43,33
GHCND:USW00094846,200.6,41.995,-87.93361,20070412,38,33
GHCND:USW00094846,200.6,41.995,-87.93361,20070413,51,32
GHCND:USW00094846,200.6,41.995,-87.93361,20070414,49,35
GHCND:USW00094846,200.6,41.995,-87.93361,20070415,58,29
GHCND:USW00094846,200.6,41.995,-87.93361,20070416,62,32
GHCND:USW00094846,200.6,41.995,-87.93361,20070417,70,36
GHCND:USW00094846,200.6,41.995,-87.93361,20070418,50,39
GHCND:USW00094846,200.6,41.995,-87.93361,20070419,58,41
GHCND:USW00094846,200.6,41.995,-87.93361,20070420,68,38
GHCND:USW00094846,200.6,41.995,-87.93361,20070421,77,43
GHCND:USW00094846,200.6,41.995,-87.93361,20070422,83,52
GHCND:USW00094846,200.6,41.995,-87.93361,20070423,70,51
GHCND:USW00094846,200.6,41.995,-87.93361,20070424,68,44
GHCND:USW00094846,200.6,41.995,-87.93361,20070425,49,45
GHCND:USW00094846,200.6,41.995,-87.93361,20070426,56,45
GHCND:USW00094846,200.6,41.995,-87.93361,20070427,53,43
GHCND:USW00094846,200.6,41.995,-87.93361,20070428,73,39
GHCND:USW00094846,200.6,41.995,-87.93361,20070429,82,45
GHCND:USW00094846,200.6,41.995,-87.93361,20070430,67,51
GHCND:USW00094846,200.6,41.995,-87.93361,20070501,83,50
GHCND:USW00094846,200.6,41.995,-87.93361,20070502,59,42
GHCND:USW00094846,200.6,41.995,-87.93361,20070503,66,46
GHCND:USW00094846,200.6,41.995,-87.93361,20070504,66,49
GHCND:USW00094846,200.6,41.995,-87.93361,20070505,66,53
GHCND:USW00094846,200.6,41.995,-87.93361,20070506,68,49
GHCND:USW00094846,200.6,41.995,-87.93361,20070507,83,47
GHCND:USW00094846,200.6,41.995,-87.93361,20070508,82,54
GHCND:USW00094846,200.6,41.995,-87.93361,20070509,77,61
GHCND:USW00094846,200.6,41.995,-87.93361,20070510,84,56
GHCND:USW00094846,200.6,41.995,-87.93361,20070511,70,51
GHCND:USW00094846,200.6,41.995,-87.93361,20070512,64,46
GHCND:USW00094846,200.6,41.995,-87.93361,20070513,69,43
GHCND:USW00094846,200.6,41.995,-87.93361,20070514,90,56
GHCND:USW00094846,200.6,41.995,-87.93361,20070515,80,57
GHCND:USW00094846,200.6,41.995,-87.93361,20070516,66,44
GHCND:USW00094846,200.6,41.995,-87.93361,20070517,62,43
GHCND:USW00094846,200.6,41.995,-87.93361,20070518,71,42
GHCND:USW00094846,200.6,41.995,-87.93361,20070519,80,56
GHCND:USW00094846,200.6,41.995,-87.93361,20070520,69,43
GHCND:USW00094846,200.6,41.995,-87.93361,20070521,80,44
GHCND:USW00094846,200.6,41.995,-87.93361,20070522,87,55
GHCND:USW00094846,200.6,41.995,-87.93361,20070523,89,60
GHCND:USW00094846,200.6,41.995,-87.93361,20070524,88,63
GHCND:USW00094846,200.6,41.995,-87.93361,20070525,70,56
GHCND:USW00094846,200.6,41.995,-87.93361,20070526,65,49
GHCND:USW00094846,200.6,41.995,-87.93361,20070527,75,57
GHCND:USW00094846,200.6,41.995,-87.93361,20070528,79,50
GHCND:USW00094846,200.6,41.995,-87.93361,20070529,88,60
GHCND:USW00094846,200.6,41.995,-87.93361,20070530,87,66
GHCND:USW00094846,200.6,41.995,-87.93361,20070531,78,65
GHCND:USW00094846,200.6,41.995,-87.93361,20070601,85,62
GHCND:USW00094846,200.6,41.995,-87.93361,20070602,81,65
GHCND:USW00094846,200.6,41.995,-87.93361,20070603,78,62
GHCND:USW00094846,200.6,41.995,-87.93361,20070604,71,58
GHCND:USW00094846,200.6,41.995,-87.93361,20070605,64,47
GHCND:USW00094846,200.6,41.995,-87.93361,20070606,71,44
GHCND:USW00094846,200.6,41.995,-87.93361,20070607,91,71
GHCND:USW00094846,200.6,41.995,-87.93361,20070608,81,57
GHCND:USW00094846,200.6,41.995,-87.93361,20070609,79,52
GHCND:USW00094846,200.6,41.995,-87.93361,20070610,81,55
GHCND:USW00094846,200.6,41.995,-87.93361,20070611,86,58
GHCND:USW00094846,200.6,41.995,-87.93361,20070612,83,62
GHCND:USW00094846,200.6,41.995,-87.93361,20070613,87,60
GHCND:USW00094846,200.6,41.995,-87.93361,20070614,89,64
GHCND:USW00094846,200.6,41.995,-87.93361,20070615,91,63
GHCND:USW00094846,200.6,41.995,-87.93361,20070616,93,66
GHCND:USW00094846,200.6,41.995,-87.93361,20070617,91,70
GHCND:USW00094846,200.6,41.995,-87.93361,20070618,89,69
GHCND:USW00094846,200.6,41.995,-87.93361,20070619,80,65
GHCND:USW00094846,200.6,41.995,-87.93361,20070620,84,61
GHCND:USW00094846,200.6,41.995,-87.93361,20070621,77,61
GHCND:USW00094846,200.6,41.995,-87.93361,20070622,76,61
GHCND:USW00094846,200.6,41.995,-87.93361,20070623,67,62
GHCND:USW00094846,200.6,41.995,-87.93361,20070624,77,63
GHCND:USW00094846,200.6,41.995,-87.93361,20070625,89,65
GHCND:USW00094846,200.6,41.995,-87.93361,20070626,92,70
GHCND:USW00094846,200.6,41.995,-87.93361,20070627,91,71
GHCND:USW00094846,200.6,41.995,-87.93361,20070628,74,58
GHCND:USW00094846,200.6,41.995,-87.93361,20070629,70,56
GHCND:USW00094846,200.6,41.995,-87.93361,20070630,79,54
GHCND:USW00094846,200.6,41.995,-87.93361,20070701,75,54
GHCND:USW00094846,200.6,41.995,-87.93361,20070702,79,53
GHCND:USW00094846,200.6,41.995,-87.93361,20070703,83,60
GHCND:USW00094846,200.6,41.995,-87.93361,20070704,86,67
GHCND:USW00094846,200.6,41.995,-87.93361,20070705,89,71
GHCND:USW00094846,200.6,41.995,-87.93361,20070706,86,66
GHCND:USW00094846,200.6,41.995,-87.93361,20070707,90,64
GHCND:USW00094846,200.6,41.995,-87.93361,20070708,94,75
GHCND:USW00094846,200.6,41.995,-87.93361,20070709,94,70
GHCND:USW00094846,200.6,41.995,-87.93361,20070710,89,69
